speaker_id,accent,word,distance,n_ref,speaker_dur,am_dur,norm_dist,all_dur
speaker_15,Nigerian,same,1.8622243046686593,13,0.26,0.22462,0.143248,0.2984
speaker_15,Nigerian,day,4.826666720376803,13,0.32,0.16,0.3016667,0.25357
speaker_15,Nigerian,deadline,12.60687246405261,13,0.9,0.61077,0.2801527,0.3658
speaker_15,Nigerian,realized,2.609346549755254,13,0.4,0.33231,0.1304673,0.36857
speaker_15,Nigerian,couldn't,2.083792600377675,12,0.28,0.24333,0.1488423,0.2902
speaker_15,Nigerian,do,3.1673269456644224,13,0.22,0.13538,0.2879388,0.16385
speaker_15,Nigerian,both,2.0205674811988636,13,0.3,0.28769,0.1347045,0.28654
speaker_15,Nigerian,well,3.1088791563395692,13,0.46,0.40308,0.1351687,0.4064
speaker_15,Nigerian,so,9.232521422601476,13,0.46,0.46462,0.3974264,0.36909
speaker_15,Nigerian,talked,3.19327150850306,13,0.38,0.25846,0.1680669,0.305
speaker_15,Nigerian,about,10.457630787854333,13,0.72,0.31385,0.2904897,0.35192
speaker_15,Nigerian,prioritizing,11.892325258316216,13,0.88,0.75538,0.2702801,0.81294
speaker_15,Nigerian,the,2.1212540591451066,13,0.2,0.19538,0.2121254,0.18038
